id_factura,fecha_emision,hora_emision,cantidad,precio_unitario,metodo_pago,subtotal,iva,id_cliente,id_vendedor,id_carro,total,estado
266,2010-10-21,00:00:00,1,312835570,Transferencia,476321704,0.19,359,47,12,566822827.76,Pagada
267,2024-04-27,00:00:00,1,154502631,Contado,376971167,0.19,183,38,33,448595688.72999996,Pagada
268,2013-04-06,00:00:00,1,518570406,Contado,285499736,0.19,342,48,76,339744685.84,Pendiente
269,2022-11-06,00:00:00,1,379409904,Contado,469204787,0.19,293,23,118,558353696.53,Pagada
270,2013-08-23,00:00:00,1,161590838,Crédito,396668118,0.19,45,43,18,472035060.41999996,Pendiente
271,2024-09-06,00:00:00,1,19305707,Crédito,252184489,0.19,21,2,5,300099541.90999997,Pendiente
272,2023-09-19,00:00:00,1,338759537,Transferencia,246384571,0.19,85,6,24,293197639.49,Cancelada
273,2024-10-24,00:00:00,1,68633982,Transferencia,50415089,0.19,458,20,117,59993955.91,Pagada
274,2009-10-17,00:00:00,1,227009349,Transferencia,362555805,0.19,159,13,42,431441407.95,Cancelada
275,2012-09-21,00:00:00,1,456481009,Contado,76473503,0.19,170,31,42,91003468.57,Cancelada
276,2011-09-29,00:00:00,1,377668818,Transferencia,484483124,0.19,52,18,34,576534917.56,Pendiente
277,2016-11-26,00:00:00,1,464054939,Crédito,433361390,0.19,20,42,75,515700054.09999996,Cancelada
278,2010-04-23,00:00:00,1,495127528,Contado,170433142,0.19,299,48,14,202815438.98,Pagada
279,2010-02-21,00:00:00,1,320839135,Contado,472219789,0.19,43,33,96,561941548.91,Cancelada
280,2009-06-06,00:00:00,1,249260601,Transferencia,408722655,0.19,21,13,15,486379959.45,Pendiente
281,2018-08-12,00:00:00,1,88508120,Contado,413227146,0.19,315,4,113,491740303.73999995,Pendiente
282,2020-04-19,00:00:00,1,518570406,Contado,168104234,0.19,1,40,106,200044038.45999998,Pendiente
283,2009-03-16,00:00:00,1,229239675,Crédito,155114735,0.19,421,13,67,184586534.65,Pendiente
284,2008-08-03,00:00:00,1,158112879,Crédito,363739880,0.19,473,1,119,432850457.2,Pendiente
285,2025-04-16,00:00:00,1,363562713,Contado,292635694,0.19,99,37,27,348236475.85999995,Pagada
286,2016-11-26,00:00:00,1,473725183,Transferencia,196539085,0.19,405,27,122,233881511.14999998,Pendiente
287,2019-10-02,00:00:00,1,288850118,Crédito,245295387,0.19,88,31,127,291901510.53,Pagada
288,2025-02-26,00:00:00,1,439152381,Contado,378081345,0.19,460,6,83,449916800.54999995,Pagada
289,2009-11-12,00:00:00,1,159178619,Transferencia,468983129,0.19,201,14,67,558089923.51,Pendiente
290,2010-05-01,00:00:00,1,19305707,Crédito,154888315,0.19,422,44,106,184317094.85,Cancelada
291,2013-11-20,00:00:00,1,30861158,Transferencia,211481075,0.19,252,38,28,251662479.25,Cancelada
292,2021-11-11,00:00:00,1,230356642,Contado,64610409,0.19,56,32,47,76886386.71,Pendiente
293,2011-06-26,00:00:00,1,185466977,Transferencia,26939653,0.19,137,6,68,32058187.07,Pagada
294,2009-11-21,00:00:00,1,304924610,Transferencia,74294281,0.19,304,39,13,88410194.39,Pendiente
295,2022-09-08,00:00:00,1,308990038,Transferencia,402840295,0.19,150,8,99,479379951.04999995,Pagada
296,2016-09-28,00:00:00,1,348439940,Crédito,452713385,0.19,316,10,93,538728928.15,Pagada
297,2014-12-09,00:00:00,1,368797572,Contado,280677007,0.19,429,26,59,334005638.33,Pagada
298,2013-02-21,00:00:00,1,22512965,Contado,150322309,0.19,270,4,138,178883547.70999998,Cancelada
299,2013-07-19,00:00:00,1,156628199,Contado,334490453,0.19,37,41,113,398043639.07,Pendiente
300,2024-07-17,00:00:00,1,61438545,Crédito,285738261,0.19,426,10,40,340028530.59,Pagada
301,2014-05-16,00:00:00,1,230356642,Contado,138856848,0.19,314,47,121,165239649.12,Cancelada
302,2017-12-09,00:00:00,1,123615328,Crédito,337336041,0.19,146,10,38,401429888.78999996,Cancelada
303,2022-01-19,00:00:00,1,303602600,Contado,252876901,0.19,71,8,87,300923512.19,Pendiente
304,2010-11-01,00:00:00,1,63800302,Crédito,377356573,0.19,34,14,130,449054321.87,Pagada
305,2010-12-11,00:00:00,1,140064881,Crédito,162675680,0.19,237,11,17,193584059.2,Pagada
306,2019-10-25,00:00:00,1,408800482,Contado,75816025,0.19,311,8,47,90221069.75,Pendiente
307,2011-10-29,00:00:00,1,308990038,Transferencia,439254266,0.19,437,44,40,522712576.53999996,Pendiente
308,2008-08-22,00:00:00,1,407494105,Crédito,463595402,0.19,134,45,82,551678528.38,Cancelada
309,2008-10-14,00:00:00,1,330746768,Crédito,400388656,0.19,81,30,11,476462500.64,Pendiente
310,2022-11-18,00:00:00,1,158112879,Contado,281918897,0.19,330,27,88,335483487.43,Pagada
311,2016-01-02,00:00:00,1,200848895,Contado,321007820,0.19,398,30,99,381999305.8,Pagada
312,2015-04-18,00:00:00,1,379016286,Crédito,345687702,0.19,359,49,101,411368365.38,Pendiente
313,2018-09-05,00:00:00,1,79588311,Contado,469582158,0.19,264,43,137,558802768.02,Cancelada
314,2018-06-24,00:00:00,1,371937718,Contado,323664968,0.19,50,9,73,385161311.91999996,Pendiente
315,2020-02-15,00:00:00,1,140064881,Transferencia,221768081,0.19,255,4,66,263904016.39,Pagada
316,2014-02-09,00:00:00,1,408770151,Crédito,345680838,0.19,311,8,130,411360197.21999997,Pendiente
317,2020-04-20,00:00:00,1,164345849,Crédito,298618171,0.19,115,39,38,355355623.49,Pagada
318,2017-12-23,00:00:00,1,164345849,Contado,487288930,0.19,353,50,64,579873826.6999999,Pendiente
319,2011-01-11,00:00:00,1,44470638,Crédito,378391954,0.19,146,48,125,450286425.26,Pagada
320,2023-08-24,00:00:00,1,330746768,Contado,225399953,0.19,17,44,64,268225944.07,Pagada
321,2020-02-04,00:00:00,1,160850524,Contado,42602925,0.19,202,6,49,50697480.75,Pendiente
322,2011-12-21,00:00:00,1,180037678,Transferencia,343014994,0.19,437,8,116,408187842.85999995,Pendiente
323,2021-04-02,00:00:00,1,330746768,Transferencia,77873436,0.19,174,8,20,92669388.83999999,Pagada
324,2021-05-27,00:00:00,1,219244721,Transferencia,336938001,0.19,341,25,48,400956221.19,Pendiente
325,2018-03-29,00:00:00,1,248783370,Crédito,470008228,0.19,84,26,26,559309791.3199999,Pagada
326,2022-02-25,00:00:00,1,391914029,Crédito,446060739,0.19,356,7,34,530812279.40999997,Pendiente
327,2024-10-18,00:00:00,1,320839135,Transferencia,365035002,0.19,243,9,22,434391652.38,Pagada
328,2022-04-05,00:00:00,1,41908184,Contado,72922979,0.19,415,12,23,86778345.00999999,Pagada
329,2020-08-25,00:00:00,1,248783370,Crédito,329036602,0.19,232,3,13,391553556.38,Cancelada
330,2017-10-03,00:00:00,1,320839135,Transferencia,70956335,0.19,184,8,31,84438038.64999999,Cancelada
331,2019-09-28,00:00:00,1,362854014,Crédito,83068029,0.19,488,40,136,98850954.50999999,Cancelada
332,2022-05-08,00:00:00,1,273232003,Contado,430185845,0.19,261,47,118,511921155.54999995,Pagada
333,2022-05-06,00:00:00,1,226927318,Transferencia,148105085,0.19,157,3,132,176245051.15,Cancelada
334,2019-12-21,00:00:00,1,518570406,Crédito,213649781,0.19,151,29,11,254243239.39,Cancelada
335,2014-12-11,00:00:00,1,308990038,Contado,331450659,0.19,335,9,61,394426284.21,Pendiente
336,2015-10-15,00:00:00,1,303883128,Crédito,381104419,0.19,362,47,89,453514258.60999995,Pendiente
337,2018-10-20,00:00:00,1,61438545,Crédito,400805376,0.19,418,22,107,476958397.44,Pagada
338,2020-02-07,00:00:00,1,160850524,Contado,344165757,0.19,206,43,13,409557250.83,Cancelada
339,2013-02-03,00:00:00,1,407494105,Contado,246467895,0.19,215,48,19,293296795.05,Cancelada
340,2010-01-03,00:00:00,1,22512965,Crédito,457702018,0.19,414,34,117,544665401.42,Cancelada
341,2017-11-28,00:00:00,1,185466977,Transferencia,231390290,0.19,477,49,13,275354445.09999996,Pagada
342,2014-11-27,00:00:00,1,320486948,Transferencia,405628468,0.19,121,29,125,482697876.91999996,Pagada
343,2016-03-15,00:00:00,1,31145185,Contado,419598270,0.19,407,16,75,499321941.29999995,Pagada
344,2017-03-30,00:00:00,1,328833233,Contado,41402318,0.19,434,13,10,49268758.419999994,Cancelada
345,2013-10-29,00:00:00,1,132040572,Contado,206457659,0.19,159,40,58,245684614.20999998,Pagada
346,2011-06-29,00:00:00,1,22512965,Crédito,367402976,0.19,342,48,39,437209541.44,Cancelada
347,2014-10-22,00:00:00,1,268558652,Contado,443127483,0.19,168,47,91,527321704.77,Pagada
348,2008-03-27,00:00:00,1,326511991,Contado,256354779,0.19,108,14,27,305062187.01,Pagada
349,2008-01-01,00:00:00,1,247393456,Transferencia,477539126,0.19,124,3,65,568271559.9399999,Pagada
350,2019-09-27,00:00:00,1,222888276,Contado,267359499,0.19,237,19,91,318157803.81,Cancelada
351,2025-01-02,00:00:00,1,81504504,Crédito,327812210,0.19,77,37,46,390096529.9,Pagada
352,2011-01-21,00:00:00,1,211082584,Transferencia,483540392,0.19,361,13,82,575413066.48,Cancelada
353,2015-09-18,00:00:00,1,408770151,Contado,300657533,0.19,80,28,29,357782464.27,Pagada
354,2014-06-07,00:00:00,1,273232003,Transferencia,40012526,0.19,19,25,127,47614905.94,Pagada
355,2018-07-10,00:00:00,1,348439940,Contado,234046532,0.19,41,22,27,278515373.08,Pendiente
356,2020-01-01,00:00:00,1,99304145,Transferencia,456562311,0.19,31,14,45,543309150.09,Pagada
357,2008-03-09,00:00:00,1,410404831,Crédito,452299513,0.19,301,35,45,538236420.47,Pagada
358,2023-06-05,00:00:00,1,338759537,Transferencia,357218470,0.19,449,1,37,425089979.29999995,Cancelada
359,2019-01-12,00:00:00,1,363562713,Crédito,419639372,0.19,61,43,127,499370852.68,Pendiente
360,2024-12-10,00:00:00,1,126749719,Contado,437487340,0.19,76,12,100,520609934.59999996,Pendiente
361,2018-09-13,00:00:00,1,273232003,Crédito,251819439,0.19,56,30,66,299665132.40999997,Pagada
362,2014-09-20,00:00:00,1,187740075,Contado,379203341,0.19,230,42,64,451251975.78999996,Cancelada
363,2008-03-15,00:00:00,1,125980420,Transferencia,33765677,0.19,65,43,57,40181155.629999995,Pagada
364,2025-03-06,00:00:00,1,456796495,Crédito,135985343,0.19,77,20,117,161822558.17,Pendiente
365,2017-08-27,00:00:00,1,379016286,Contado,324368226,0.19,371,50,47,385998188.94,Pendiente
366,2025-11-23,00:00:00,1,464054939,Contado,117032809,0.19,38,34,42,139269042.71,Cancelada
367,2014-07-27,00:00:00,1,61684778,Crédito,32962436,0.19,145,7,6,39225298.839999996,Pendiente
368,2021-05-22,00:00:00,1,308657670,Contado,358508531,0.19,395,10,93,426625151.89,Cancelada
369,2013-03-09,00:00:00,1,408770151,Transferencia,196610262,0.19,171,49,75,233966211.78,Cancelada
370,2025-11-14,00:00:00,1,247393456,Transferencia,73045101,0.19,353,19,39,86923670.19,Pendiente
371,2008-02-29,00:00:00,1,305748644,Contado,176914935,0.19,164,12,37,210528772.64999998,Pagada
372,2020-04-17,00:00:00,1,92394484,Transferencia,241268077,0.19,297,7,29,287109011.63,Pagada
373,2016-05-18,00:00:00,1,299617790,Crédito,450514233,0.19,123,6,97,536111937.27,Cancelada
374,2012-03-24,00:00:00,1,161590838,Contado,35233484,0.19,368,19,46,41927845.96,Cancelada
375,2017-03-26,00:00:00,1,329528314,Contado,411409695,0.19,247,2,97,489577537.04999995,Pagada
376,2020-07-28,00:00:00,1,292689425,Crédito,265147697,0.19,223,36,83,315525759.43,Pendiente
377,2017-10-20,00:00:00,1,88470798,Crédito,476034302,0.19,210,44,67,566480819.38,Pagada
378,2016-11-07,00:00:00,1,132040572,Transferencia,498322264,0.19,63,26,98,593003494.16,Pagada
379,2013-08-09,00:00:00,1,369518341,Contado,156104413,0.19,477,41,50,185764251.47,Cancelada
380,2011-08-30,00:00:00,1,113656013,Transferencia,212515967,0.19,330,34,50,252894000.73,Cancelada
381,2024-01-13,00:00:00,1,78565715,Contado,459358206,0.19,343,9,1,546636265.14,Cancelada
382,2024-07-13,00:00:00,1,363562713,Transferencia,386689112,0.19,483,22,51,460160043.28,Pendiente
383,2022-06-27,00:00:00,1,61684778,Transferencia,204710290,0.19,344,1,52,243605245.1,Pagada
384,2016-09-27,00:00:00,1,158112879,Transferencia,209181736,0.19,283,37,75,248926265.84,Pagada
385,2016-06-26,00:00:00,1,205190196,Contado,153520378,0.19,374,43,76,182689249.82,Pendiente
386,2012-12-12,00:00:00,1,44989397,Contado,168515930,0.19,301,21,78,200533956.7,Pendiente
387,2013-11-24,00:00:00,1,230356642,Contado,259448178,0.19,155,9,114,308743331.82,Pendiente
388,2009-10-10,00:00:00,1,338759537,Contado,440750997,0.19,480,10,5,524493686.42999995,Pendiente
389,2017-06-20,00:00:00,1,176849601,Contado,45661953,0.19,364,39,79,54337724.07,Cancelada
390,2022-01-09,00:00:00,1,408770151,Contado,194221268,0.19,108,19,129,231123308.92,Pendiente
391,2013-05-16,00:00:00,1,161590838,Contado,265996706,0.19,459,25,133,316536080.14,Pendiente
392,2019-08-03,00:00:00,1,360711708,Contado,395328829,0.19,243,9,128,470441306.51,Pendiente
393,2025-02-23,00:00:00,1,377668818,Crédito,360809589,0.19,336,2,131,429363410.90999997,Cancelada
394,2025-12-10,00:00:00,1,439152381,Transferencia,161290300,0.19,18,38,85,191935457.0,Cancelada
395,2021-10-02,00:00:00,1,81504504,Crédito,432644961,0.19,187,13,4,514847503.59,Pagada
396,2023-07-25,00:00:00,1,172431016,Contado,446082783,0.19,81,45,70,530838511.77,Pagada
397,2023-05-10,00:00:00,1,456481009,Crédito,106217234,0.19,201,24,119,126398508.46,Pendiente
398,2014-02-05,00:00:00,1,304924610,Crédito,132410578,0.19,99,23,6,157568587.82,Pendiente
399,2014-05-21,00:00:00,1,52029386,Transferencia,319830467,0.19,177,47,43,380598255.72999996,Cancelada
400,2022-07-18,00:00:00,1,172431016,Contado,433824877,0.19,34,25,3,516251603.63,Cancelada
401,2024-08-30,00:00:00,1,123615328,Crédito,483578855,0.19,26,5,96,575458837.4499999,Cancelada
402,2019-12-06,00:00:00,1,118325220,Transferencia,313817486,0.19,17,48,97,373442808.34,Pendiente
403,2014-01-11,00:00:00,1,289577866,Transferencia,368046384,0.19,431,48,130,437975196.96,Cancelada
404,2017-04-05,00:00:00,1,303883128,Contado,192808624,0.19,437,42,90,229442262.56,Pendiente
405,2012-03-20,00:00:00,1,406577928,Crédito,417662847,0.19,412,1,19,497018787.93,Pendiente
406,2009-07-14,00:00:00,1,352423421,Transferencia,235457502,0.19,130,14,81,280194427.38,Pagada
407,2012-02-03,00:00:00,1,408770151,Transferencia,424435143,0.19,200,46,49,505077820.16999996,Cancelada
408,2011-01-24,00:00:00,1,329528314,Transferencia,207120526,0.19,96,43,115,246473425.94,Pagada
409,2014-06-30,00:00:00,1,52991391,Contado,439279121,0.19,417,37,128,522742153.98999995,Pagada
410,2010-06-23,00:00:00,1,164203225,Crédito,457801828,0.19,255,39,66,544784175.3199999,Cancelada
411,2022-04-14,00:00:00,1,219244721,Contado,112372941,0.19,238,23,47,133723799.78999999,Pagada
412,2018-03-19,00:00:00,1,140064881,Crédito,473505513,0.19,338,9,102,563471560.47,Cancelada
413,2021-11-08,00:00:00,1,126806143,Contado,288347627,0.19,495,50,110,343133676.13,Cancelada
414,2018-02-26,00:00:00,1,230356642,Transferencia,479908515,0.19,204,45,54,571091132.85,Pagada
415,2014-02-07,00:00:00,1,31145185,Crédito,67711424,0.19,402,38,41,80576594.56,Cancelada
416,2023-09-17,00:00:00,1,464054939,Contado,199187788,0.19,364,32,82,237033467.72,Cancelada
417,2021-12-19,00:00:00,1,30861158,Transferencia,208873708,0.19,442,2,107,248559712.51999998,Cancelada
418,2019-01-13,00:00:00,1,125324651,Contado,350928694,0.19,166,50,60,417605145.85999995,Pendiente
419,2012-03-18,00:00:00,1,420225663,Crédito,308962590,0.19,231,7,69,367665482.09999996,Pendiente
420,2015-03-11,00:00:00,1,219244721,Crédito,417208948,0.19,69,15,48,496478648.12,Cancelada
421,2008-06-07,00:00:00,1,250693250,Crédito,452264662,0.19,418,30,116,538194947.78,Pendiente
422,2011-05-31,00:00:00,1,406577928,Contado,468950595,0.19,168,8,128,558051208.05,Cancelada
423,2009-02-10,00:00:00,1,438513876,Transferencia,142176209,0.19,382,10,122,169189688.70999998,Pagada
424,2019-12-31,00:00:00,1,78565715,Crédito,189937975,0.19,495,18,82,226026190.25,Pendiente
425,2008-06-30,00:00:00,1,227009349,Contado,464895858,0.19,363,13,44,553226071.02,Pendiente
426,2012-03-03,00:00:00,1,81504504,Transferencia,184194005,0.19,217,28,41,219190865.95,Pendiente
427,2010-04-17,00:00:00,1,227009349,Crédito,74384036,0.19,338,23,92,88517002.83999999,Pendiente
428,2014-04-30,00:00:00,1,30861158,Contado,407588945,0.19,162,36,40,485030844.54999995,Pendiente
429,2014-01-14,00:00:00,1,416988737,Transferencia,68550568,0.19,491,21,5,81575175.92,Pagada
430,2010-10-21,00:00:00,1,160850524,Contado,363303036,0.19,469,35,108,432330612.84,Pagada
431,2024-01-15,00:00:00,1,302279879,Transferencia,238004631,0.19,385,24,21,283225510.89,Cancelada
432,2017-10-31,00:00:00,1,81504504,Contado,187999976,0.19,291,25,103,223719971.44,Cancelada
433,2024-04-22,00:00:00,1,185466977,Crédito,353826185,0.19,445,20,90,421053160.15,Pendiente
434,2008-03-08,00:00:00,1,125324651,Crédito,286928294,0.19,359,49,22,341444669.86,Pagada
435,2013-03-22,00:00:00,1,133371257,Transferencia,363315528,0.19,95,9,37,432345478.32,Pagada
436,2010-01-08,00:00:00,1,352784145,Transferencia,119961147,0.19,4,14,35,142753764.93,Pendiente
437,2011-05-19,00:00:00,1,317698399,Transferencia,426177463,0.19,446,2,8,507151180.96999997,Cancelada
438,2008-04-30,00:00:00,1,329528314,Transferencia,225458558,0.19,402,17,95,268295684.01999998,Pendiente
439,2019-01-26,00:00:00,1,22512965,Transferencia,128527983,0.19,85,5,41,152948299.76999998,Pagada
440,2012-11-14,00:00:00,1,126749719,Transferencia,162099203,0.19,489,48,39,192898051.57,Pendiente
441,2015-09-01,00:00:00,1,126749719,Crédito,479548614,0.19,129,50,74,570662850.66,Cancelada
442,2017-06-04,00:00:00,1,312835570,Transferencia,399780381,0.19,213,10,30,475738653.39,Pendiente
443,2014-12-27,00:00:00,1,342158763,Crédito,280618955,0.19,48,2,19,333936556.45,Pendiente
444,2025-08-15,00:00:00,1,61438545,Transferencia,208223669,0.19,250,10,83,247786166.10999998,Pagada
445,2025-12-06,00:00:00,1,160850524,Crédito,200926167,0.19,449,31,106,239102138.73,Pagada
446,2019-03-06,00:00:00,1,88470798,Transferencia,452662924,0.19,172,4,56,538668879.56,Pendiente
447,2016-04-30,00:00:00,1,369518341,Transferencia,255025495,0.19,76,28,11,303480339.05,Pagada
448,2018-05-26,00:00:00,1,164203225,Contado,214059085,0.19,22,8,39,254730311.14999998,Pendiente
449,2023-08-19,00:00:00,1,248783370,Crédito,425214513,0.19,453,24,82,506005270.46999997,Pagada
450,2025-10-01,00:00:00,1,200848895,Crédito,105479175,0.19,72,40,81,125520218.25,Pendiente
451,2008-09-16,00:00:00,1,164203225,Transferencia,110485937,0.19,123,11,103,131478265.03,Cancelada
452,2015-05-29,00:00:00,1,456796495,Transferencia,193280337,0.19,263,31,60,230003601.03,Pendiente
453,2009-10-19,00:00:00,1,257467980,Crédito,28550921,0.19,310,15,112,33975595.99,Pagada
454,2024-10-31,00:00:00,1,302279879,Contado,79850695,0.19,254,36,63,95022327.05,Pendiente
455,2011-04-11,00:00:00,1,300957844,Transferencia,121892599,0.19,491,32,119,145052192.81,Pagada
456,2009-04-04,00:00:00,1,176849601,Contado,332376643,0.19,143,18,40,395528205.16999996,Pendiente
457,2013-12-23,00:00:00,1,125980420,Transferencia,186713226,0.19,465,4,105,222188738.94,Pendiente
458,2025-05-25,00:00:00,1,158112879,Crédito,291720717,0.19,104,11,45,347147653.22999996,Cancelada
459,2016-10-19,00:00:00,1,125324651,Contado,395932205,0.19,370,39,76,471159323.95,Pagada
460,2009-08-07,00:00:00,1,299617790,Transferencia,364836340,0.19,93,40,47,434155244.59999996,Pendiente
461,2020-03-07,00:00:00,1,99304145,Transferencia,320908248,0.19,214,4,11,381880815.12,Pendiente
462,2018-07-18,00:00:00,1,227009349,Crédito,179023146,0.19,20,29,111,213037543.73999998,Pagada
463,2012-01-27,00:00:00,1,486592738,Crédito,426288108,0.19,395,47,97,507282848.52,Pagada
464,2012-04-23,00:00:00,1,464054939,Crédito,320605439,0.19,5,47,20,381520472.40999997,Pagada
465,2013-08-10,00:00:00,1,352784145,Crédito,308973109,0.19,324,6,86,367677999.71,Pendiente
466,2016-07-22,00:00:00,1,473725183,Crédito,115513686,0.19,185,28,67,137461286.34,Pagada
467,2008-04-13,00:00:00,1,229239675,Transferencia,233659176,0.19,365,28,132,278054419.44,Pendiente
468,2010-09-26,00:00:00,1,456481009,Crédito,352039079,0.19,176,38,7,418926504.01,Cancelada
469,2025-03-24,00:00:00,1,88470798,Transferencia,393466782,0.19,410,2,87,468225470.58,Pendiente
470,2024-01-11,00:00:00,1,368797572,Crédito,60767481,0.19,315,27,25,72313302.39,Pagada
471,2013-08-01,00:00:00,1,281535042,Crédito,126633093,0.19,191,15,50,150693380.67,Pagada
472,2016-08-18,00:00:00,1,407494105,Crédito,70124243,0.19,173,9,53,83447849.17,Pendiente
473,2025-04-18,00:00:00,1,352784145,Crédito,68609480,0.19,2,9,28,81645281.2,Pagada
474,2017-12-07,00:00:00,1,304924610,Contado,402072541,0.19,54,19,58,478466323.78999996,Cancelada
475,2013-07-17,00:00:00,1,273232003,Crédito,341032367,0.19,248,34,138,405828516.72999996,Pagada
476,2024-07-17,00:00:00,1,305748644,Transferencia,490799844,0.19,396,42,11,584051814.36,Pagada
477,2008-10-01,00:00:00,1,158112879,Contado,376047516,0.19,423,7,12,447496544.03999996,Pendiente
478,2012-06-19,00:00:00,1,312835570,Contado,237237883,0.19,497,22,70,282313080.77,Pagada
